,R_fighter,B_fighter,B_avg_KD,B_avg_opp_KD,B_avg_SIG_STR_pct,B_avg_opp_SIG_STR_pct,B_avg_TD_pct,B_avg_opp_TD_pct,B_avg_SUB_ATT,B_avg_opp_SUB_ATT,B_avg_REV,B_avg_opp_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_TD_att,B_avg_TD_landed,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_BODY_att,B_avg_BODY_landed,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_LEG_att,B_avg_LEG_landed,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_total_time_fought(seconds),B_total_rounds_fought,B_total_title_bouts,B_current_win_streak,B_current_lose_streak,B_longest_win_streak,B_wins,B_losses,B_draw,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_KD,R_avg_SIG_STR_pct,R_avg_opp_SIG_STR_pct,R_avg_TD_pct,R_avg_opp_TD_pct,R_avg_SUB_ATT,R_avg_opp_SUB_ATT,R_avg_REV,R_avg_opp_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_avg_TD_att,R_avg_TD_landed,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_BODY_att,R_avg_BODY_landed,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_LEG_att,R_avg_LEG_landed,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_CTRL_time(seconds),R_avg_opp_CTRL_time(seconds),R_total_time_fought(seconds),R_total_rounds_fought,R_total_title_bouts,R_current_win_streak,R_current_lose_streak,R_longest_win_streak,R_wins,R_losses,R_draw,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,R_Stance_nan,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,B_Stance_nan,Winner_Blue,Winner_Draw,Winner_Red
736,Islam Makhachev,Davi Ramos,0.0,0.0,0.5825,0.3425,0.619375,0.0,0.4375,0.0,0.0,0.0,75.125,38.875,71.375,27.6875,84.0,46.875,73.9375,29.375,4.5,2.1875,0.0,0.0,58.5,27.75,46.5,12.6875,9.5,4.5625,14.125,5.4375,7.125,6.5625,10.75,9.5625,61.8125,26.0625,68.375,25.25,3.3125,3.0625,1.75,1.25,10.0,9.75,1.25,1.1875,180.0625,26.8125,608.0,11,0,0,1,4,4,1,0,0,0,1,0,3,0,167.64,177.8,155.0,0.125,0.015625,0.5875,0.358125,0.573125,0.04,0.328125,0.125,0.0625,0.125,20.484375,12.75,29.46875,9.625,45.765625,35.984375,56.046875,35.71875,5.265625,2.734375,6.125,0.5,15.390625,8.171875,16.03125,2.9375,4.0625,4.046875,9.78125,4.703125,1.03125,0.53125,3.65625,1.984375,10.4375,3.859375,24.25,5.609375,4.28125,4.140625,4.953125,3.8125,5.765625,4.75,0.265625,0.203125,269.34375,63.0625,621.0625,14,0,1,0,5,6,1,0,0,0,3,1,2,0,177.8,177.8,155.0,32.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
737,Khabib Nurmagomedov,Dustin Poirier,0.260986328125,0.008056640625,0.4701224517822266,0.4161579990386963,0.12911683559417725,0.07286219596862792,0.5636739730834961,1.048994064331055,0.015633106231689453,0.125,277.95574188232416,131.73933029174805,278.6376953125,116.25265550613405,287.2981343269348,140.61120986938477,296.32852506637573,133.11525583267212,5.062983989715576,0.8682608604431152,1.0325379371643066,0.1094827651977539,252.2657437324524,111.63701009750366,236.48537635803225,83.5777096748352,17.72296142578125,13.33331060409546,31.48831844329834,24.003207683563232,7.967036724090576,6.769009590148926,10.664000511169434,8.671738147735597,262.96205472946167,119.45566987991332,262.1306571960449,104.64672708511351,12.977731227874756,10.89319133758545,14.212582111358644,9.819392204284668,2.0159559249877934,1.3904690742492676,2.2944560050964355,1.7865362167358398,140.10213804244995,57.822136402130134,1082.9489650726316,50,1,4,0,4,17,5,0,1,0,5,8,3,0,175.26,182.88,155.0,0.0029296875,0.0,0.539189453125,0.454423828125,0.403408203125,0.0040625,0.8212890625,0.0625,0.0,0.0,172.703125,89.01953125,93.2724609375,40.9931640625,217.4375,128.484375,118.5556640625,64.98046875,9.744140625,3.9052734375,0.29296875,0.0048828125,159.05859375,78.0556640625,70.8876953125,25.625,11.17578125,8.498046875,18.701171875,12.8251953125,2.46875,2.4658203125,3.68359375,2.54296875,106.06640625,42.03125,84.865234375,32.626953125,2.1171875,0.9423828125,5.3408203125,5.3076171875,64.51953125,46.0458984375,3.06640625,3.05859375,663.193359375,0.650390625,1118.548828125,33,2,11,0,11,11,0,0,0,0,6,2,3,0,177.8,177.8,155.0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
738,Edson Barboza,Paul Felder,0.09423828125,0.00048828125,0.4923876953125,0.5074804687500001,0.00244140625,0.2601416015625,0.01171875,0.25,0.0,0.12548828125,102.5791015625,48.7509765625,94.470703125,48.8642578125,113.52001953125,59.61181640625,101.16357421875,55.2939453125,0.28271484375,0.00830078125,1.32421875,0.8056640625,69.5205078125,27.3271484375,61.267578125,21.908203125,11.93798828125,7.41748046875,16.041015625,12.33154296875,21.12060546875,14.00634765625,17.162109375,14.62451171875,87.4326171875,37.99462890625,82.26904296875,41.04052734375,8.75244140625,6.38671875,10.59814453125,6.736328125,6.39404296875,4.36962890625,1.603515625,1.08740234375,91.14404296875,147.52099609375,792.16064453125,30,0,2,0,3,8,4,0,0,1,2,4,1,0,180.34,177.8,155.0,0.28160858154296875,0.5001296997070312,0.4421425247192383,0.5101126861572265,0.018205032348632813,0.07474250793457031,6.103515625e-05,0.004212379455566406,0.0,0.0,97.24794387817384,48.67293834686279,117.51624393463136,56.54057693481445,99.36531734466551,50.70423698425293,143.35235404968262,80.56783866882323,0.4063167572021485,0.023441314697265625,2.364465713500977,0.7510614395141602,67.05536937713623,25.49834060668945,100.40103912353516,45.3554048538208,18.978717803955078,14.508286476135256,10.171307563781738,5.339449882507324,11.21385669708252,8.666311264038086,6.943897247314452,5.845722198486327,92.66927719116212,44.686490058898926,89.2785415649414,36.01681137084961,4.135289192199707,3.6255168914794917,8.386307716369629,4.992259979248047,0.4433774948120117,0.360931396484375,19.851394653320312,15.531505584716795,28.149394035339355,175.63029098510742,525.5115947723389,52,0,4,0,4,14,7,0,1,1,5,7,0,0,180.34,190.5,145.0,35.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
740,Mairbek Taisumov,Diego Ferreira,0.1328125,0.0625,0.384140625,0.366171875,0.1328125,0.14921875,0.7734375,0.0,0.0703125,0.0,188.203125,63.890625,97.0390625,31.96875,199.9765625,74.3125,99.125,33.4140625,1.3984375,0.5078125,6.5625,1.625,157.59375,44.5859375,81.8203125,23.4609375,23.2109375,12.4765625,13.5703125,7.15625,7.3984375,6.828125,1.6484375,1.3515625,163.0546875,47.171875,88.6484375,27.4921875,8.7421875,5.8203125,5.9140625,3.640625,16.40625,10.8984375,2.4765625,0.8359375,78.7578125,47.7578125,641.3671875,16,0,2,0,4,6,2,0,0,0,2,3,1,0,175.26,187.96,155.0,0.453125,0.0078125,0.409140625,0.239609375,0.036796875,0.002109375,0.0,0.0,0.0,0.0,55.453125,20.3203125,53.3359375,16.7421875,56.2890625,21.109375,53.6796875,17.0234375,0.1171875,0.1015625,2.5625,0.0234375,37.1640625,10.078125,39.53125,10.0234375,9.7734375,3.34375,7.203125,2.6875,8.515625,6.8984375,6.6015625,4.03125,52.828125,18.8203125,51.78125,16.484375,1.296875,0.671875,1.4375,0.1796875,1.328125,0.828125,0.1171875,0.078125,7.7109375,3.84375,548.953125,16,0,1,0,6,7,1,0,0,0,2,5,0,0,175.26,185.42,155.0,34.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
754,Damir Ismagulov,Thiago Moises,0.0,0.0,0.5700000000000001,0.485,0.33,0.415,2.5,1.0,0.0,0.0,59.0,37.0,91.5,41.5,95.0,67.5,175.0,110.5,4.0,2.0,7.0,3.0,51.5,32.0,63.0,19.0,4.5,2.5,21.0,16.0,3.0,2.5,7.5,6.5,33.0,17.0,54.5,15.5,6.5,4.5,12.5,8.5,19.5,15.5,24.5,17.5,235.5,502.5,900.0,6,0,0,1,1,1,1,0,0,0,1,0,0,0,175.26,177.8,155.0,0.0,0.0,0.515,0.305,0.225,0.0,0.0,0.0,0.0,0.0,102.5,49.0,79.0,24.0,143.5,83.5,85.0,30.0,5.5,2.5,0.0,0.0,61.5,23.5,64.0,15.5,32.0,19.5,8.0,4.0,9.0,6.0,7.0,4.5,91.0,42.0,76.0,21.0,1.5,1.5,3.0,3.0,10.0,5.5,0.0,0.0,293.0,0.0,900.0,6,0,2,0,2,2,0,0,0,0,2,0,0,0,175.26,177.8,155.0,24.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
759,Christos Giagos,Drakkar Klose,0.0,0.0,0.4775,0.478125,0.18625,0.249375,0.0,0.5,0.0,0.0625,114.3125,54.3125,137.1875,68.5,134.4375,72.0,159.0625,87.0625,5.4375,0.8125,3.75,1.0,78.4375,25.4375,82.0625,27.1875,15.5,12.75,29.0625,20.4375,20.375,16.125,26.0625,20.875,95.0,39.3125,116.1875,52.0625,15.1875,12.375,14.25,11.1875,4.125,2.625,6.75,5.25,129.375,144.4375,900.0,15,0,2,0,2,4,1,0,0,1,3,0,0,0,175.26,177.8,155.0,0.0,0.0,0.36375,0.3890625,0.38625,0.629375,0.03125,0.4375,0.3125,0.125,95.71875,35.9375,55.84375,22.46875,121.78125,55.65625,78.8125,40.59375,9.28125,4.28125,1.46875,1.03125,78.9375,22.875,43.5,16.4375,12.59375,9.0,9.5625,3.96875,4.1875,4.0625,2.78125,2.0625,73.03125,25.875,42.75,14.65625,7.375,4.4375,6.625,4.09375,15.3125,5.625,6.46875,3.71875,318.59375,119.625,809.28125,13,0,0,1,2,3,3,0,0,0,2,0,1,0,177.8,180.34,155.0,31.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
782,Joaquim Silva,Nasrat Haqparast,1.0,0.0,0.445,0.2425,0.25,0.075,0.0,0.25,0.0,0.0,196.25,92.0,219.25,56.25,216.5,110.25,242.25,74.75,1.25,0.25,3.5,0.75,169.25,73.25,195.5,39.25,20.0,13.0,18.5,12.25,7.0,5.75,5.25,4.75,150.5,66.75,216.5,55.0,15.5,10.5,0.75,0.25,30.25,14.75,2.0,1.0,116.25,111.25,900.0,9,0,0,1,2,2,1,0,0,0,2,0,0,0,177.8,182.88,155.0,0.0625,0.0,0.458125,0.48875,0.5,0.315625,1.125,0.0,0.0,0.0,148.875,67.1875,161.8125,80.0,170.125,86.0625,185.5625,103.0,0.5625,0.5,6.8125,2.4375,114.125,40.8125,132.5,58.375,27.5,19.5625,15.25,10.3125,7.25,6.8125,14.0625,11.3125,134.1875,56.4375,140.875,62.125,11.0,8.4375,12.4375,10.125,3.6875,2.3125,8.5,7.75,35.375,190.0,775.375,13,0,3,0,3,4,1,0,0,2,0,2,0,0,172.72,175.26,155.0,23.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
783,Scott Holtzman,Dong Hyun Ma,0.125,0.59375,0.3115625,0.468125,0.083125,0.03125,0.0,0.0625,0.0625,0.125,54.71875,23.375,66.25,28.15625,61.90625,29.96875,71.25,32.84375,0.4375,0.3125,0.25,0.125,40.15625,14.875,48.71875,16.34375,6.5625,2.75,8.8125,5.0,8.0,5.75,8.71875,6.8125,50.53125,20.78125,59.40625,23.21875,1.8125,1.15625,2.65625,1.78125,2.375,1.4375,4.1875,3.15625,43.1875,29.0625,450.84375,14,0,0,2,3,3,3,0,0,1,1,1,0,0,180.34,177.8,155.0,0.328125,0.0,0.5178125,0.518046875,0.279765625,0.311328125,0.0234375,0.65625,0.140625,0.09375,119.6328125,61.5859375,103.140625,55.1171875,163.53125,101.6796875,116.1875,67.2890625,2.359375,1.4140625,11.625,3.1171875,95.359375,43.75,76.453125,32.46875,18.4140625,12.375,16.171875,12.765625,5.859375,5.4609375,10.515625,9.8828125,86.4609375,34.4296875,86.15625,41.28125,9.5859375,8.0390625,14.1875,12.1484375,23.5859375,19.1171875,2.796875,1.6875,207.0859375,236.3515625,879.40625,24,0,1,0,3,5,3,0,0,0,3,1,1,0,175.26,175.26,155.0,30.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
787,Jim Miller,Clay Guida,0.1582033634185791,0.03235435485839844,0.4024673353135586,0.3578149352967739,0.2863877238333225,0.0021382105350494385,0.00837060809135437,0.27328726649284363,6.103515625e-05,2.384185791015625e-07,128.04347698390484,50.06521789729595,106.46528314054012,38.88440385460853,154.41163937747478,73.90787020325659,112.57985891401769,44.40893603861332,2.0798954367637634,0.6955244392156601,0.045133352279663086,0.013205111026763916,105.60839504003523,33.095350444316864,96.39402048289776,32.233189553022385,12.494630262255669,8.114403054118156,7.103353589773178,4.7043828666210175,9.940451681613922,8.855464398860931,2.9679090678691864,1.9468314349651337,104.59131717681885,37.07043696939945,99.70894633233549,33.523069322109215,16.205480486154553,8.566941559314728,6.705347612500192,5.312807917594911,7.246679320931435,4.427839368581771,0.050989195704460144,0.048526614904403687,170.16213439404962,3.9240320324897766,589.5094515383244,70,0,1,0,4,15,12,0,0,3,6,2,4,0,170.18,177.8,155.0,1.30385160446167e-07,0.062530517578125,0.5305797390779481,0.3079073778912425,0.6718571497919038,0.29872494239825753,0.6528000854887068,0.25227405363693833,0.00030900584533810616,0.007816317491233349,16.28314419137314,8.427192212082447,25.99908372666687,11.38285534316674,19.421686133835465,10.961910193786023,27.855012890882787,13.055523234419525,1.5430650115013125,1.2590787117369473,0.3497023312374949,0.3277798308990896,12.308828345965596,5.003186325542629,20.510274983011183,6.633764009922742,1.366429582238197,1.0906946198083458,1.919807141181081,1.6268299110233784,2.607886263169348,2.333311266731471,3.5690016024746,3.122261422220617,13.959742859471591,6.751392763573676,24.056712604593486,10.04093897715211,0.7683611577376723,0.5299564553424716,0.9370589959435164,0.6604690370149909,1.5550401741638782,1.1458429931662977,1.0053121261298656,0.6814473289996386,38.658041670452796,27.637758643832054,162.49886084115133,72,0,2,0,7,19,13,0,0,2,6,3,8,0,172.72,180.34,155.0,37.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
799,Olivier Aubin-Mercier,Arman Tsarukyan,0.0,0.0,0.3,0.7,0.08,0.44,0.0,0.0,0.0,0.0,43.0,13.0,20.0,14.0,90.0,60.0,53.0,47.0,12.0,1.0,9.0,4.0,25.0,5.0,12.0,7.0,15.0,7.0,6.0,6.0,3.0,1.0,2.0,1.0,34.0,6.0,10.0,4.0,9.0,7.0,8.0,8.0,0.0,0.0,2.0,2.0,107.0,366.0,900.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,170.18,182.88,155.0,0.126953125,0.53125,0.5038476562499999,0.46720703125,0.12880859375,0.3109765625,0.2998046875,0.06640625,0.03125,0.3359375,64.8203125,29.720703125,100.982421875,51.1142578125,73.42578125,37.880859375,143.5078125,88.904296875,2.18359375,0.837890625,6.0400390625,2.5009765625,55.41015625,22.8984375,82.0107421875,36.9736328125,7.947265625,5.703125,15.580078125,12.388671875,1.462890625,1.119140625,3.3916015625,1.751953125,57.5986328125,23.41015625,64.5419921875,23.1708984375,5.45703125,5.0263671875,9.75,7.619140625,1.7646484375,1.2841796875,26.6904296875,20.32421875,118.3828125,320.525390625,777.7421875,29,1,0,1,4,7,4,0,0,1,1,1,4,0,175.26,177.8,155.0,22.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
808,Alexander Hernandez,Francisco Trinaldo,0.5039749145507812,0.265625,0.3843673706054688,0.3491352844238281,0.3967620849609375,0.4163469696044922,0.31280517578125,0.0630645751953125,0.50048828125,0.0156402587890625,84.57343292236328,33.427108764648445,100.88251495361328,36.87451934814453,89.44073486328125,37.426612854003906,108.23468780517578,43.85325622558594,1.6219329833984375,0.948486328125,2.68585205078125,0.9635696411132812,68.01286315917969,21.084732055664066,77.32878112792969,20.346580505371094,14.365959167480467,10.909881591796877,19.17027282714844,13.060783386230467,2.194610595703125,1.4324951171875,4.383460998535156,3.4671554565429688,73.0557632446289,25.20034027099609,90.65748596191406,29.774200439453125,7.2983856201171875,4.906059265136719,6.753189086914063,4.786094665527344,4.219284057617188,3.320709228515625,3.471839904785156,2.3142242431640625,103.73155975341795,54.70799255371094,691.7206802368164,44,0,1,0,7,13,5,0,0,1,6,3,2,1,175.26,177.8,155.0,0.25,0.5,0.5025,0.4825,0.1,0.5825,0.0,0.25,0.25,0.0,76.0,36.25,91.75,45.75,92.75,50.75,96.75,50.75,3.5,1.0,2.0,1.0,45.75,17.25,74.25,31.5,27.75,17.0,14.5,11.5,2.5,2.0,3.0,2.75,53.0,20.0,70.0,29.25,17.75,12.75,13.5,9.25,5.25,3.5,8.25,7.25,119.0,73.25,497.0,6,0,2,0,2,2,1,0,0,0,1,1,0,0,175.26,182.88,155.0,40.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
809,James Vick,Dan Hooker,0.658203125,0.5,0.4780371093750001,0.4991992187500001,0.0425390625,0.069052734375,0.3203125,0.0654296875,0.017578125,0.0625,125.21484375,53.2158203125,133.3447265625,71.5361328125,141.46484375,69.3271484375,136.0771484375,73.900390625,0.73046875,0.12890625,1.5908203125,0.2021484375,96.68359375,36.673828125,93.33984375,39.595703125,17.03515625,7.947265625,23.6943359375,19.3759765625,11.49609375,8.5947265625,16.310546875,12.564453125,121.0947265625,50.7138671875,127.099609375,66.5205078125,3.1494140625,1.568359375,6.158203125,4.9365234375,0.970703125,0.93359375,0.0869140625,0.0791015625,22.3203125,61.609375,504.58984375,23,0,1,0,4,7,4,0,0,0,0,5,2,0,182.88,190.5,155.0,0.21923828125,0.267578125,0.470791015625,0.4273095703125001,0.0703125,0.193603515625,0.04931640625,0.125,0.00146484375,0.0,97.68603515625,45.67431640625,81.69677734375,35.32275390625,102.77197265625,50.76025390625,89.5751953125,43.1884765625,0.28369140625,0.140625,0.6435546875,0.53564453125,62.09423828125,18.50341796875,54.669921875,18.6826171875,20.64208984375,14.98681640625,8.5888671875,5.24951171875,14.94970703125,12.18408203125,18.43798828125,11.390625,90.7255859375,41.853515625,75.32080078125,30.76318359375,5.63134765625,2.86767578125,5.9052734375,4.1552734375,1.3291015625,0.953125,0.470703125,0.404296875,73.3642578125,55.66796875,644.2314453125,25,0,5,0,5,9,3,0,0,0,4,2,3,0,190.5,193.04,155.0,29.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
844,Roosevelt Roberts,Vinc Pichel,0.125,0.0,0.345625,0.4684375,0.128125,0.4109375,0.03125,1.0625,0.0,0.0,71.96875,25.8125,52.65625,23.65625,91.1875,44.125,66.96875,35.34375,2.0625,1.0,4.6875,3.65625,53.96875,12.625,43.8125,16.875,7.09375,5.28125,5.96875,4.25,10.90625,7.90625,2.875,2.53125,60.78125,16.9375,42.96875,17.40625,8.15625,6.78125,4.625,2.4375,3.03125,2.09375,5.0625,3.8125,64.96875,240.125,613.71875,13,0,0,1,4,4,2,0,0,0,3,1,0,0,177.8,182.88,155.0,0.0,0.0,0.535,0.36,0.25,0.5,0.5,0.0,0.0,0.0,60.0,34.5,51.5,20.0,87.0,59.0,86.5,52.5,2.0,1.0,1.0,0.5,50.5,25.5,39.0,10.5,6.0,5.5,7.0,5.0,3.5,3.5,5.5,4.5,46.0,23.0,47.0,16.0,2.5,2.0,3.5,3.0,11.5,9.5,1.0,1.0,278.0,78.5,595.0,4,0,2,0,2,2,0,0,0,0,1,0,1,0,187.96,185.42,155.0,36.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
847,Drew Dober,Marco Polo Reyes,0.59375,0.125,0.3153125,0.425625,0.0,0.3946875,0.0,0.0,0.0,0.0,89.1875,26.15625,83.96875,38.65625,92.0625,29.0,92.3125,46.75,0.0,0.0,1.90625,1.21875,72.6875,15.78125,74.5625,30.59375,10.5,5.125,6.4375,5.15625,6.0,5.25,2.96875,2.90625,84.625,23.78125,61.25,22.71875,2.875,1.0,2.46875,2.0625,1.6875,1.375,20.25,13.875,12.25,79.0,331.8125,11,0,3,0,3,4,2,0,0,1,0,3,0,0,180.34,180.34,155.0,0.109375,0.0,0.485361328125,0.5176806640625,0.252734375,0.3292626953125,0.0009765625,0.787109375,0.0,0.15625,108.94580078125,51.0078125,83.20458984375,42.11669921875,133.8857421875,72.8955078125,92.9384765625,51.306640625,1.44482421875,0.5390625,3.23974609375,1.3955078125,86.40869140625,32.10107421875,63.912109375,26.3359375,14.52978515625,11.7353515625,14.98583984375,12.15234375,8.00732421875,7.17138671875,4.306640625,3.62841796875,89.49267578125,34.6337890625,66.18115234375,29.7919921875,11.43408203125,10.10498046875,8.90625,6.36376953125,8.01904296875,6.26904296875,8.1171875,5.9609375,159.79638671875,186.69677734375,665.185546875,25,0,0,2,3,6,6,0,0,0,3,2,1,0,172.72,177.8,155.0,34.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
853,Jared Gordon,Dan Moret,0.0,0.5,0.405,0.53,0.055,0.8300000000000001,0.0,1.5,0.0,0.0,73.0,31.0,73.5,40.0,77.0,35.0,89.0,54.5,4.5,0.5,2.5,2.0,57.0,19.5,59.0,26.5,9.0,5.0,13.5,12.5,7.0,6.5,1.0,1.0,54.0,17.5,54.0,27.5,15.5,10.5,16.5,11.5,3.5,3.0,3.0,1.0,227.5,145.5,629.5,5,0,0,2,0,0,2,0,0,0,0,0,0,0,182.88,185.42,155.0,0.0,0.25,0.54125,0.4275,0.3025,0.5,0.0,1.125,0.0,0.0,142.625,81.0,133.5,60.75,176.625,111.25,148.25,74.875,5.875,2.25,0.875,0.5,123.875,67.25,101.625,37.25,10.75,6.75,24.75,16.5,8.0,7.0,7.125,7.0,107.875,53.0,119.375,48.0,10.0,8.375,9.125,7.75,24.75,19.625,5.0,5.0,213.0,28.625,592.0,9,0,2,0,2,2,2,0,0,0,1,1,0,0,175.26,172.72,145.0,32.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
856,Matt Wiman,Luis Pena,0.25,0.0,0.3825000000000001,0.52,0.4425,0.54,0.25,0.75,1.5,0.25,83.0,33.75,69.75,31.5,93.5,43.5,84.75,46.0,4.0,1.0,5.25,2.75,73.5,26.5,49.75,14.5,9.0,6.75,10.25,7.25,0.5,0.5,9.75,9.75,66.5,25.0,60.0,23.5,13.25,6.5,7.25,5.75,3.25,2.25,2.5,2.25,240.75,213.0,728.0,7,0,1,0,1,2,1,0,0,0,1,0,1,0,190.5,190.5,155.0,0.00048828125,0.25201416015625,0.5709710693359376,0.60922119140625,0.0460321044921875,0.18610107421875,0.41162109375,0.0777587890625,0.071533203125,0.0035400390625,79.81640625,47.06231689453125,96.90594482421876,59.9903564453125,103.12188720703124,68.099609375,134.30322265625,93.30584716796876,2.750244140625,0.3153076171875,3.089599609375,0.2974853515625,61.25982666015625,32.40283203125,72.72052001953125,39.40911865234375,10.67340087890625,8.78460693359375,16.6214599609375,14.666748046875,7.8831787109375,5.8748779296875,7.56396484375,5.91448974609375,42.92852783203125,18.3385009765625,44.91680908203125,21.201171875,32.80194091796875,25.96240234375,46.27996826171875,35.16558837890625,4.0859375,2.76141357421875,5.70916748046875,3.62359619140625,199.56787109375,230.570068359375,657.049072265625,33,0,0,1,4,10,5,0,0,0,5,2,3,0,177.8,172.72,155.0,25.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
870,Tony Ferguson,Donald Cerrone,1.3501124754548073,0.02539095282554626,0.4588727977592498,0.4393124207109213,0.2669106837641448,0.1251981378905475,0.1267437981441617,0.001953126862645149,0.1250157356262207,4.76837158203125e-07,234.95558488275856,95.93818707298486,155.9416838316247,66.04957213252783,236.80814825836566,97.71130446437746,158.49168812856078,68.47012843936682,1.0911990897729993,0.33818270545452833,3.3927799006924038,0.1259961137548089,192.85081342700872,60.40916579123586,109.4063509916887,33.31304688099772,21.917039038613442,16.061689581722018,32.70427459664643,20.295321392826732,20.18773241713643,19.46733170002699,13.83105824328959,12.441203858703375,214.80288205295798,82.69616713095456,146.8245794735849,58.951477852649994,8.941529471427204,6.564610490575433,8.890167625620961,6.915715390816331,11.211173358373344,6.677409451454878,0.2269367324188352,0.18237888906151056,35.54333294462413,16.654578179121014,1034.2138590421528,68,1,4,0,8,23,8,0,0,0,7,10,6,0,185.42,185.42,155.0,0.01666259765625,0.566650390625,0.54546630859375,0.4392230224609375,0.012369384765625,0.15017578125,0.7730712890625,0.001953125,0.017578125,0.0029296875,187.0849609375,102.9732666015625,125.6182861328125,55.83770751953125,189.510986328125,105.281494140625,133.61053466796878,62.7625732421875,0.34234619140625,0.012939453125,2.4822998046875,0.83984375,135.52374267578122,63.63824462890625,101.82977294921876,39.40997314453125,26.7598876953125,17.16253662109375,17.490234375,11.608642578125,24.80133056640625,22.1724853515625,6.29827880859375,4.819091796875,174.5301513671875,94.17156982421876,111.84722900390624,46.47369384765625,4.360595703125,2.7247314453125,2.48980712890625,1.301513671875,8.1942138671875,6.07696533203125,11.28125,8.0625,5.68896484375,123.5255126953125,760.3250732421875,33,2,3,0,11,14,1,0,0,1,3,3,6,1,180.34,193.04,155.0,36.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
